"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"waveIn","open","2","ds8krzwa","241","cnn_lstm_50_30_final_pretrained_43"
"waveIn","pinch","2","ds8krzwa","242","cnn_lstm_50_30_final_pretrained_43"
"waveIn","waveIn","2","ds8krzwa","6550","cnn_lstm_50_30_final_pretrained_43"
"waveIn","waveOut","2","ds8krzwa","97","cnn_lstm_50_30_final_pretrained_43"
"waveOut","fist","2","ds8krzwa","33","cnn_lstm_50_30_final_pretrained_43"
"waveOut","noGesture","2","ds8krzwa","7","cnn_lstm_50_30_final_pretrained_43"
"waveOut","open","2","ds8krzwa","1283","cnn_lstm_50_30_final_pretrained_43"
"waveOut","pinch","2","ds8krzwa","238","cnn_lstm_50_30_final_pretrained_43"
"waveOut","waveIn","2","ds8krzwa","29","cnn_lstm_50_30_final_pretrained_43"
"waveOut","waveOut","2","ds8krzwa","6060","cnn_lstm_50_30_final_pretrained_43"
"fist","fist","1","nzotpz4p","5892","cnn_lstm_50_30_final_pretrained_42"
"fist","noGesture","1","nzotpz4p","1","cnn_lstm_50_30_final_pretrained_42"
"fist","open","1","nzotpz4p","506","cnn_lstm_50_30_final_pretrained_42"
"fist","pinch","1","nzotpz4p","764","cnn_lstm_50_30_final_pretrained_42"
"fist","waveIn","1","nzotpz4p","473","cnn_lstm_50_30_final_pretrained_42"
"fist","waveOut","1","nzotpz4p","14","cnn_lstm_50_30_final_pretrained_42"
"noGesture","fist","1","nzotpz4p","1","cnn_lstm_50_30_final_pretrained_42"
"noGesture","noGesture","1","nzotpz4p","7320","cnn_lstm_50_30_final_pretrained_42"
"noGesture","open","1","nzotpz4p","32","cnn_lstm_50_30_final_pretrained_42"
"noGesture","pinch","1","nzotpz4p","70","cnn_lstm_50_30_final_pretrained_42"
"noGesture","waveIn","1","nzotpz4p","212","cnn_lstm_50_30_final_pretrained_42"
"noGesture","waveOut","1","nzotpz4p","15","cnn_lstm_50_30_final_pretrained_42"
"open","fist","1","nzotpz4p","256","cnn_lstm_50_30_final_pretrained_42"
"open","noGesture","1","nzotpz4p","1","cnn_lstm_50_30_final_pretrained_42"
"open","open","1","nzotpz4p","5048","cnn_lstm_50_30_final_pretrained_42"
"open","pinch","1","nzotpz4p","1551","cnn_lstm_50_30_final_pretrained_42"
"open","waveIn","1","nzotpz4p","140","cnn_lstm_50_30_final_pretrained_42"
"open","waveOut","1","nzotpz4p","654","cnn_lstm_50_30_final_pretrained_42"
"pinch","fist","1","nzotpz4p","258","cnn_lstm_50_30_final_pretrained_42"
"pinch","noGesture","1","nzotpz4p","4","cnn_lstm_50_30_final_pretrained_42"
"pinch","open","1","nzotpz4p","1294","cnn_lstm_50_30_final_pretrained_42"
"pinch","pinch","1","nzotpz4p","5822","cnn_lstm_50_30_final_pretrained_42"
"pinch","waveIn","1","nzotpz4p","133","cnn_lstm_50_30_final_pretrained_42"
"pinch","waveOut","1","nzotpz4p","139","cnn_lstm_50_30_final_pretrained_42"
"waveIn","fist","1","nzotpz4p","471","cnn_lstm_50_30_final_pretrained_42"
"waveIn","noGesture","1","nzotpz4p","3","cnn_lstm_50_30_final_pretrained_42"
"waveIn","open","1","nzotpz4p","144","cnn_lstm_50_30_final_pretrained_42"
"waveIn","pinch","1","nzotpz4p","504","cnn_lstm_50_30_final_pretrained_42"
"waveIn","waveIn","1","nzotpz4p","6480","cnn_lstm_50_30_final_pretrained_42"
"waveIn","waveOut","1","nzotpz4p","48","cnn_lstm_50_30_final_pretrained_42"
"waveOut","fist","1","nzotpz4p","36","cnn_lstm_50_30_final_pretrained_42"
"waveOut","noGesture","1","nzotpz4p","5","cnn_lstm_50_30_final_pretrained_42"
"waveOut","open","1","nzotpz4p","1015","cnn_lstm_50_30_final_pretrained_42"
"waveOut","pinch","1","nzotpz4p","119","cnn_lstm_50_30_final_pretrained_42"
"waveOut","waveIn","1","nzotpz4p","73","cnn_lstm_50_30_final_pretrained_42"
"waveOut","waveOut","1","nzotpz4p","6402","cnn_lstm_50_30_final_pretrained_42"
