"epoch","lstm_eeg_51 - _step","lstm_eeg_51 - _step__MIN","lstm_eeg_51 - _step__MAX","lstm_eeg_51 - train/loss","lstm_eeg_51 - train/loss__MIN","lstm_eeg_51 - train/loss__MAX","lstm_eeg_50 - _step","lstm_eeg_50 - _step__MIN","lstm_eeg_50 - _step__MAX","lstm_eeg_50 - train/loss","lstm_eeg_50 - train/loss__MIN","lstm_eeg_50 - train/loss__MAX","lstm_eeg_49 - _step","lstm_eeg_49 - _step__MIN","lstm_eeg_49 - _step__MAX","lstm_eeg_49 - train/loss","lstm_eeg_49 - train/loss__MIN","lstm_eeg_49 - train/loss__MAX","lstm_eeg_48 - _step","lstm_eeg_48 - _step__MIN","lstm_eeg_48 - _step__MAX","lstm_eeg_48 - train/loss","lstm_eeg_48 - train/loss__MIN","lstm_eeg_48 - train/loss__MAX","lstm_eeg_47 - _step","lstm_eeg_47 - _step__MIN","lstm_eeg_47 - _step__MAX","lstm_eeg_47 - train/loss","lstm_eeg_47 - train/loss__MIN","lstm_eeg_47 - train/loss__MAX","lstm_eeg_46 - _step","lstm_eeg_46 - _step__MIN","lstm_eeg_46 - _step__MAX","lstm_eeg_46 - train/loss","lstm_eeg_46 - train/loss__MIN","lstm_eeg_46 - train/loss__MAX","lstm_eeg_45 - _step","lstm_eeg_45 - _step__MIN","lstm_eeg_45 - _step__MAX","lstm_eeg_45 - train/loss","lstm_eeg_45 - train/loss__MIN","lstm_eeg_45 - train/loss__MAX","lstm_eeg_44 - _step","lstm_eeg_44 - _step__MIN","lstm_eeg_44 - _step__MAX","lstm_eeg_44 - train/loss","lstm_eeg_44 - train/loss__MIN","lstm_eeg_44 - train/loss__MAX","lstm_eeg_43 - _step","lstm_eeg_43 - _step__MIN","lstm_eeg_43 - _step__MAX","lstm_eeg_43 - train/loss","lstm_eeg_43 - train/loss__MIN","lstm_eeg_43 - train/loss__MAX","lstm_eeg_42 - _step","lstm_eeg_42 - _step__MIN","lstm_eeg_42 - _step__MAX","lstm_eeg_42 - train/loss","lstm_eeg_42 - train/loss__MIN","lstm_eeg_42 - train/loss__MAX"
"107","231","231","231","0.5184244513511658","0.5184244513511658","0.5184244513511658","231","231","231","0.556014895439148","0.556014895439148","0.556014895439148","231","231","231","0.4839719533920288","0.4839719533920288","0.4839719533920288","231","231","231","0.5284271836280823","0.5284271836280823","0.5284271836280823","231","231","231","0.5301253795623779","0.5301253795623779","0.5301253795623779","231","231","231","0.5092951059341431","0.5092951059341431","0.5092951059341431","231","231","231","0.48321956396102905","0.48321956396102905","0.48321956396102905","231","231","231","0.48113811016082764","0.48113811016082764","0.48113811016082764","231","231","231","0.42542392015457153","0.42542392015457153","0.42542392015457153","231","231","231","0.4659595489501953","0.4659595489501953","0.4659595489501953"
"108","233","233","233","0.5583562850952148","0.5583562850952148","0.5583562850952148","233","233","233","0.43199658393859863","0.43199658393859863","0.43199658393859863","233","233","233","0.47011053562164307","0.47011053562164307","0.47011053562164307","233","233","233","0.5229979753494263","0.5229979753494263","0.5229979753494263","233","233","233","0.46955034136772156","0.46955034136772156","0.46955034136772156","233","233","233","0.4515409469604492","0.4515409469604492","0.4515409469604492","233","233","233","0.5109280347824097","0.5109280347824097","0.5109280347824097","233","233","233","0.4439082443714142","0.4439082443714142","0.4439082443714142","233","233","233","0.493468701839447","0.493468701839447","0.493468701839447","233","233","233","0.47365903854370117","0.47365903854370117","0.47365903854370117"
"109","235","235","235","0.5838878154754639","0.5838878154754639","0.5838878154754639","235","235","235","0.45121628046035767","0.45121628046035767","0.45121628046035767","235","235","235","0.5247681140899658","0.5247681140899658","0.5247681140899658","235","235","235","0.5043489933013916","0.5043489933013916","0.5043489933013916","235","235","235","0.4040219187736511","0.4040219187736511","0.4040219187736511","235","235","235","0.43231725692749023","0.43231725692749023","0.43231725692749023","235","235","235","0.4634951949119568","0.4634951949119568","0.4634951949119568","235","235","235","0.43334901332855225","0.43334901332855225","0.43334901332855225","235","235","235","0.5166833400726318","0.5166833400726318","0.5166833400726318","235","235","235","0.49839580059051514","0.49839580059051514","0.49839580059051514"
"110","237","237","237","0.5771353244781494","0.5771353244781494","0.5771353244781494","237","237","237","0.4642205238342285","0.4642205238342285","0.4642205238342285","237","237","237","0.6675021648406982","0.6675021648406982","0.6675021648406982","237","237","237","0.49357596039772034","0.49357596039772034","0.49357596039772034","237","237","237","0.46908774971961975","0.46908774971961975","0.46908774971961975","237","237","237","0.499805748462677","0.499805748462677","0.499805748462677","237","237","237","0.48887526988983154","0.48887526988983154","0.48887526988983154","237","237","237","0.46131467819213867","0.46131467819213867","0.46131467819213867","237","237","237","0.4449983537197113","0.4449983537197113","0.4449983537197113","237","237","237","0.3885815441608429","0.3885815441608429","0.3885815441608429"
"111","239","239","239","0.4688320457935333","0.4688320457935333","0.4688320457935333","239","239","239","0.507068932056427","0.507068932056427","0.507068932056427","239","239","239","0.5724666118621826","0.5724666118621826","0.5724666118621826","239","239","239","0.5261013507843018","0.5261013507843018","0.5261013507843018","239","239","239","0.5605242848396301","0.5605242848396301","0.5605242848396301","239","239","239","0.5266962051391602","0.5266962051391602","0.5266962051391602","239","239","239","0.5163753032684326","0.5163753032684326","0.5163753032684326","239","239","239","0.5053830146789551","0.5053830146789551","0.5053830146789551","239","239","239","0.4762781262397766","0.4762781262397766","0.4762781262397766","239","239","239","0.5316781401634216","0.5316781401634216","0.5316781401634216"
"112","241.5","241","242","0.46365495026111603","0.44153809547424316","0.4857718050479889","241.5","241","242","0.4882875680923462","0.4664023518562317","0.5101727843284607","241.5","241","242","0.49794721603393555","0.46520543098449707","0.530689001083374","241.5","241","242","0.5263105779886246","0.477008193731308","0.5756129622459412","241.5","241","242","0.46942785382270813","0.451935738325119","0.48691996932029724","241.5","241","242","0.4897247552871704","0.48019519448280334","0.4992543160915375","241.5","241","242","0.4602898806333542","0.45234546065330505","0.4682343006134033","241.5","241","242","0.4449559152126312","0.34548419713974","0.5444276332855225","241.5","241","242","0.540574461221695","0.4612751603126526","0.6198737621307373","241.5","241","242","0.4817619323730469","0.4476662874221802","0.5158575773239136"
"113","244","244","244","0.38735005259513855","0.38735005259513855","0.38735005259513855","244","244","244","0.4768584668636322","0.4768584668636322","0.4768584668636322","244","244","244","0.5500508546829224","0.5500508546829224","0.5500508546829224","244","244","244","0.45889711380004883","0.45889711380004883","0.45889711380004883","244","244","244","0.49410533905029297","0.49410533905029297","0.49410533905029297","244","244","244","0.42583999037742615","0.42583999037742615","0.42583999037742615","244","244","244","0.5484703779220581","0.5484703779220581","0.5484703779220581","244","244","244","0.5552718639373779","0.5552718639373779","0.5552718639373779","244","244","244","0.4848608672618866","0.4848608672618866","0.4848608672618866","244","244","244","0.6069034337997437","0.6069034337997437","0.6069034337997437"
"114","246","246","246","0.5231150388717651","0.5231150388717651","0.5231150388717651","246","246","246","0.40097576379776","0.40097576379776","0.40097576379776","246","246","246","0.4474385380744934","0.4474385380744934","0.4474385380744934","246","246","246","0.5418307185173035","0.5418307185173035","0.5418307185173035","246","246","246","0.4640938937664032","0.4640938937664032","0.4640938937664032","246","246","246","0.4640533924102783","0.4640533924102783","0.4640533924102783","246","246","246","0.5682195425033569","0.5682195425033569","0.5682195425033569","246","246","246","0.3903180956840515","0.3903180956840515","0.3903180956840515","246","246","246","0.44451916217803955","0.44451916217803955","0.44451916217803955","246","246","246","0.4769253730773926","0.4769253730773926","0.4769253730773926"
"115","248","248","248","0.44818010926246643","0.44818010926246643","0.44818010926246643","248","248","248","0.4878378212451935","0.4878378212451935","0.4878378212451935","248","248","248","0.4364679455757141","0.4364679455757141","0.4364679455757141","248","248","248","0.536616861820221","0.536616861820221","0.536616861820221","248","248","248","0.5132564306259155","0.5132564306259155","0.5132564306259155","248","248","248","0.43988412618637085","0.43988412618637085","0.43988412618637085","248","248","248","0.5000752210617065","0.5000752210617065","0.5000752210617065","248","248","248","0.44997307658195496","0.44997307658195496","0.44997307658195496","248","248","248","0.454371839761734","0.454371839761734","0.454371839761734","248","248","248","0.4718847870826721","0.4718847870826721","0.4718847870826721"
"116","250","250","250","0.4776760935783386","0.4776760935783386","0.4776760935783386","250","250","250","0.5828542709350586","0.5828542709350586","0.5828542709350586","250","250","250","0.5624406337738037","0.5624406337738037","0.5624406337738037","250","250","250","0.5083844661712646","0.5083844661712646","0.5083844661712646","250","250","250","0.5067716836929321","0.5067716836929321","0.5067716836929321","250","250","250","0.5211393237113953","0.5211393237113953","0.5211393237113953","250","250","250","0.42308393120765686","0.42308393120765686","0.42308393120765686","250","250","250","0.4766113758087158","0.4766113758087158","0.4766113758087158","250","250","250","0.5644556283950806","0.5644556283950806","0.5644556283950806","250","250","250","0.4367746114730835","0.4367746114730835","0.4367746114730835"
"117","252","252","252","0.5141952037811279","0.5141952037811279","0.5141952037811279","252","252","252","0.5214524269104004","0.5214524269104004","0.5214524269104004","252","252","252","0.5436336398124695","0.5436336398124695","0.5436336398124695","252","252","252","0.4463251233100891","0.4463251233100891","0.4463251233100891","252","252","252","0.41673797369003296","0.41673797369003296","0.41673797369003296","252","252","252","0.4720039367675781","0.4720039367675781","0.4720039367675781","252","252","252","0.5487328767776489","0.5487328767776489","0.5487328767776489","252","252","252","0.4487322270870209","0.4487322270870209","0.4487322270870209","252","252","252","0.5481599569320679","0.5481599569320679","0.5481599569320679","252","252","252","0.4768514931201935","0.4768514931201935","0.4768514931201935"
"118","254.5","254","255","0.5120705962181091","0.5008745789527893","0.523266613483429","254.5","254","255","0.44158628582954407","0.39853721857070923","0.4846353530883789","254.5","254","255","0.4452658146619797","0.4079399108886719","0.4825917184352875","254.5","254","255","0.4954530596733093","0.4625478982925415","0.5283582210540771","254.5","254","255","0.5127958506345749","0.4101286828517914","0.6154630184173584","254.5","254","255","0.47356222569942474","0.4511580765247345","0.495966374874115","254.5","254","255","0.4836195558309555","0.47826510667800903","0.488974004983902","254.5","254","255","0.4167484939098358","0.38968586921691895","0.4438111186027527","254.5","254","255","0.5450595617294312","0.5247827172279358","0.5653364062309265","254.5","254","255","0.47424420714378357","0.44744354486465454","0.5010448694229126"
"119","257","257","257","0.4358759820461273","0.4358759820461273","0.4358759820461273","257","257","257","0.38922202587127686","0.38922202587127686","0.38922202587127686","257","257","257","0.5086727142333984","0.5086727142333984","0.5086727142333984","257","257","257","0.4238036274909973","0.4238036274909973","0.4238036274909973","257","257","257","0.45842093229293823","0.45842093229293823","0.45842093229293823","257","257","257","0.45749765634536743","0.45749765634536743","0.45749765634536743","257","257","257","0.5512879490852356","0.5512879490852356","0.5512879490852356","257","257","257","0.5057454705238342","0.5057454705238342","0.5057454705238342","257","257","257","0.4384552240371704","0.4384552240371704","0.4384552240371704","257","257","257","0.4242478013038635","0.4242478013038635","0.4242478013038635"
"120","259","259","259","0.44135037064552307","0.44135037064552307","0.44135037064552307","259","259","259","0.5289390087127686","0.5289390087127686","0.5289390087127686","259","259","259","0.42362433671951294","0.42362433671951294","0.42362433671951294","259","259","259","0.5550950765609741","0.5550950765609741","0.5550950765609741","259","259","259","0.41329213976860046","0.41329213976860046","0.41329213976860046","259","259","259","0.4487452507019043","0.4487452507019043","0.4487452507019043","259","259","259","0.51753830909729","0.51753830909729","0.51753830909729","259","259","259","0.5293225646018982","0.5293225646018982","0.5293225646018982","259","259","259","0.5094637274742126","0.5094637274742126","0.5094637274742126","259","259","259","0.4061976373195648","0.4061976373195648","0.4061976373195648"
"121","261","261","261","0.5873620510101318","0.5873620510101318","0.5873620510101318","261","261","261","0.45589548349380493","0.45589548349380493","0.45589548349380493","261","261","261","0.4014172852039337","0.4014172852039337","0.4014172852039337","261","261","261","0.5564906597137451","0.5564906597137451","0.5564906597137451","261","261","261","0.4558684825897217","0.4558684825897217","0.4558684825897217","261","261","261","0.5691795349121094","0.5691795349121094","0.5691795349121094","261","261","261","0.4061964154243469","0.4061964154243469","0.4061964154243469","261","261","261","0.4169852137565613","0.4169852137565613","0.4169852137565613","261","261","261","0.5425209403038025","0.5425209403038025","0.5425209403038025","261","261","261","0.564818263053894","0.564818263053894","0.564818263053894"
"122","263","263","263","0.5081856846809387","0.5081856846809387","0.5081856846809387","263","263","263","0.5383996367454529","0.5383996367454529","0.5383996367454529","263","263","263","0.5253374576568604","0.5253374576568604","0.5253374576568604","263","263","263","0.5771297812461853","0.5771297812461853","0.5771297812461853","263","263","263","0.4774424731731415","0.4774424731731415","0.4774424731731415","263","263","263","0.5050484538078308","0.5050484538078308","0.5050484538078308","263","263","263","0.4248717427253723","0.4248717427253723","0.4248717427253723","263","263","263","0.4494570791721344","0.4494570791721344","0.4494570791721344","263","263","263","0.4925950765609741","0.4925950765609741","0.4925950765609741","263","263","263","0.5342622995376587","0.5342622995376587","0.5342622995376587"
"123","265","265","265","0.5547127723693848","0.5547127723693848","0.5547127723693848","265","265","265","0.37414515018463135","0.37414515018463135","0.37414515018463135","265","265","265","0.4845938980579376","0.4845938980579376","0.4845938980579376","265","265","265","0.5196175575256348","0.5196175575256348","0.5196175575256348","265","265","265","0.5201073288917542","0.5201073288917542","0.5201073288917542","265","265","265","0.37546592950820923","0.37546592950820923","0.37546592950820923","265","265","265","0.5596391558647156","0.5596391558647156","0.5596391558647156","265","265","265","0.38299691677093506","0.38299691677093506","0.38299691677093506","265","265","265","0.4432411193847656","0.4432411193847656","0.4432411193847656","265","265","265","0.5146552324295044","0.5146552324295044","0.5146552324295044"
