"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"fist","waveIn","4","q5qtzms7","192","cnn_lstm_300_50_thesis_43"
"fist","waveOut","4","q5qtzms7","7","cnn_lstm_300_50_thesis_43"
"noGesture","fist","4","q5qtzms7","1","cnn_lstm_300_50_thesis_43"
"noGesture","noGesture","4","q5qtzms7","7598","cnn_lstm_300_50_thesis_43"
"noGesture","open","4","q5qtzms7","15","cnn_lstm_300_50_thesis_43"
"noGesture","pinch","4","q5qtzms7","18","cnn_lstm_300_50_thesis_43"
"noGesture","waveIn","4","q5qtzms7","13","cnn_lstm_300_50_thesis_43"
"noGesture","waveOut","4","q5qtzms7","5","cnn_lstm_300_50_thesis_43"
"open","fist","4","q5qtzms7","71","cnn_lstm_300_50_thesis_43"
"open","noGesture","4","q5qtzms7","3","cnn_lstm_300_50_thesis_43"
"open","open","4","q5qtzms7","6806","cnn_lstm_300_50_thesis_43"
"open","pinch","4","q5qtzms7","277","cnn_lstm_300_50_thesis_43"
"open","waveIn","4","q5qtzms7","141","cnn_lstm_300_50_thesis_43"
"open","waveOut","4","q5qtzms7","352","cnn_lstm_300_50_thesis_43"
"pinch","fist","4","q5qtzms7","87","cnn_lstm_300_50_thesis_43"
"pinch","noGesture","4","q5qtzms7","26","cnn_lstm_300_50_thesis_43"
"pinch","open","4","q5qtzms7","193","cnn_lstm_300_50_thesis_43"
"pinch","pinch","4","q5qtzms7","7200","cnn_lstm_300_50_thesis_43"
"pinch","waveIn","4","q5qtzms7","72","cnn_lstm_300_50_thesis_43"
"pinch","waveOut","4","q5qtzms7","72","cnn_lstm_300_50_thesis_43"
"waveIn","fist","4","q5qtzms7","138","cnn_lstm_300_50_thesis_43"
"waveIn","noGesture","4","q5qtzms7","14","cnn_lstm_300_50_thesis_43"
"waveIn","open","4","q5qtzms7","62","cnn_lstm_300_50_thesis_43"
"waveIn","pinch","4","q5qtzms7","58","cnn_lstm_300_50_thesis_43"
"waveIn","waveIn","4","q5qtzms7","7323","cnn_lstm_300_50_thesis_43"
"waveIn","waveOut","4","q5qtzms7","55","cnn_lstm_300_50_thesis_43"
"waveOut","fist","4","q5qtzms7","19","cnn_lstm_300_50_thesis_43"
"waveOut","noGesture","4","q5qtzms7","10","cnn_lstm_300_50_thesis_43"
"waveOut","open","4","q5qtzms7","538","cnn_lstm_300_50_thesis_43"
"waveOut","pinch","4","q5qtzms7","48","cnn_lstm_300_50_thesis_43"
"waveOut","waveIn","4","q5qtzms7","97","cnn_lstm_300_50_thesis_43"
"waveOut","waveOut","4","q5qtzms7","6938","cnn_lstm_300_50_thesis_43"
"fist","fist","3","aw3xo2hj","7252","cnn_lstm_300_50_thesis_42"
"fist","noGesture","3","aw3xo2hj","7","cnn_lstm_300_50_thesis_42"
"fist","open","3","aw3xo2hj","137","cnn_lstm_300_50_thesis_42"
"fist","pinch","3","aw3xo2hj","91","cnn_lstm_300_50_thesis_42"
"fist","waveIn","3","aw3xo2hj","159","cnn_lstm_300_50_thesis_42"
"fist","waveOut","3","aw3xo2hj","4","cnn_lstm_300_50_thesis_42"
"noGesture","fist","3","aw3xo2hj","2","cnn_lstm_300_50_thesis_42"
"noGesture","noGesture","3","aw3xo2hj","7570","cnn_lstm_300_50_thesis_42"
"noGesture","open","3","aw3xo2hj","20","cnn_lstm_300_50_thesis_42"
"noGesture","pinch","3","aw3xo2hj","28","cnn_lstm_300_50_thesis_42"
"noGesture","waveIn","3","aw3xo2hj","30","cnn_lstm_300_50_thesis_42"
"noGesture","waveOut","3","aw3xo2hj","0","cnn_lstm_300_50_thesis_42"
"open","fist","3","aw3xo2hj","93","cnn_lstm_300_50_thesis_42"
"open","noGesture","3","aw3xo2hj","5","cnn_lstm_300_50_thesis_42"
"open","open","3","aw3xo2hj","6653","cnn_lstm_300_50_thesis_42"
"open","pinch","3","aw3xo2hj","384","cnn_lstm_300_50_thesis_42"
"open","waveIn","3","aw3xo2hj","108","cnn_lstm_300_50_thesis_42"
"open","waveOut","3","aw3xo2hj","407","cnn_lstm_300_50_thesis_42"
"pinch","fist","3","aw3xo2hj","95","cnn_lstm_300_50_thesis_42"
"pinch","noGesture","3","aw3xo2hj","15","cnn_lstm_300_50_thesis_42"
"pinch","open","3","aw3xo2hj","102","cnn_lstm_300_50_thesis_42"
"pinch","pinch","3","aw3xo2hj","7299","cnn_lstm_300_50_thesis_42"
"pinch","waveIn","3","aw3xo2hj","61","cnn_lstm_300_50_thesis_42"
"pinch","waveOut","3","aw3xo2hj","78","cnn_lstm_300_50_thesis_42"
